"sc-rbbb40-0","sc-rbbb40-0 2","sc-rbbb40-0 3","sc-1hez2tp-0","sc-1hez2tp-0 2","sc-rbbb40-0 4","sc-s1isp7-5 src","sc-s1isp7-5 src 2","sc-s1isp7-5 src 3","sc-1hez2tp-0 3","sc-s1isp7-5 src 4","sc-1hez2tp-0 4","sc-s1isp7-5 src 5","sc-1hez2tp-0 5","sc-s1isp7-5 src 6","sc-1hez2tp-0 6","sc-s1isp7-5 src 7","sc-1hez2tp-0 7","sc-s1isp7-5 src 8","sc-1hez2tp-0 8","sc-s1isp7-5 src 9","sc-1hez2tp-0 9","sc-s1isp7-5 src 10","sc-1hez2tp-0 10","sc-s1isp7-5 src 11","sc-1hez2tp-0 11","sc-s1isp7-5 src 12","sc-1hp8d8a-0","sc-1q7bklc-1","sc-1hp8d8a-0 2","sc-1q7bklc-1 2","sc-1hez2tp-0 13","sc-1hez2tp-0 14","sc-1hp8d8a-0 3","sc-1q7bklc-1 3","sc-1hez2tp-0 15","sc-1hez2tp-0 16","sc-1hez2tp-0 17","sc-1hez2tp-0 18","sc-s1isp7-5 src 13","sc-1hez2tp-0 19","sc-s1isp7-5 src 14","sc-s1isp7-5 src 15","sc-s1isp7-5 src 16","sc-s1isp7-5 src 17","sc-s1isp7-5 src 18","sc-1hez2tp-0 21","sc-s1isp7-5 src 19","sc-s1isp7-5 src 21","sc-jGFFOr href","sc-jGFFOr href 2","sc-jGFFOr href 3","sc-1q7bklc-1 4","sc-1hez2tp-0 23"
"star-fill","star-fill","","50% OFF up to 100","Opens at 3pm","star-fill","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","North Indian, Mughlai, Chinese, Biryani, Fast Food, Sandwich, Pizza, Rolls","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","₹300 for one","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","1550+ orders placed from here recently","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","Restaurant partner follows WHO protocol","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","1550+ orders placed from here recently","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","50% OFF up to 100","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","Opens at 12noon","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","Chinese, Sichuan","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","₹300 for one","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","Altaf's Saffron Restaurant","3.4","China Box Co","4.0","Follows all Max Safety measures to ensure your food is safe","525+ orders placed from here recently","The Roll Company - TRC","","50% OFF up to 100","Opens at 12noon","Rolls, North Indian","₹300 for one","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","2150+ orders placed from here recently","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","2150+ orders placed from here recently","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/altafs-saffron-restaurant-1-mahim/order","https://www.zomato.com/mumbai/china-box-co-bandra-talao-bandra-west/order","https://www.zomato.com/mumbai/the-roll-company-trc-pali-hill-bandra-west/order","3.8","Pro extra 15% OFF"
"star-fill","star-fill","","50% OFF up to 100","Opens at 12noon","star-fill","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","Ice Cream, Desserts","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","₹300 for one","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","850+ orders placed from here recently","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","850+ orders placed from here recently","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","50% OFF up to 100","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","Chinese, Seafood, Sichuan","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","₹300 for one","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","Amore Gelato","4.1","Lucky Dragon","4.4","Follows all Max Safety measures to ensure your food is safe","2375+ orders placed from here recently","GetAWay - Desserts","","50% OFF up to 100","Opens at 12noon","Healthy Food, Ice Cream, Desserts, Beverages","₹300 for one","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","","","","","","https://www.zomato.com/mumbai/amore-gelato-linking-road-bandra-west/order","https://www.zomato.com/mumbai/lucky-dragon-mahim/order","https://www.zomato.com/mumbai/getaway-desserts-hill-road-bandra-west/order","4.1",""
"star-fill","star-fill","","50% OFF up to 100","Opening hours not available","star-fill","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","Chinese, Fast Food, Kebab, Biryani, Shake, Beverages","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","₹300 for one","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","1400+ orders placed from here recently","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","1400+ orders placed from here recently","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","50% OFF up to 100","","Currently not accepting orders","","Bengali, Rolls, Biryani, Mughlai","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","₹300 for one","","Tazza","4.1","Hangla's","3.9","Temporarily closed for dining, will be back soon!","","Street Foods By Punjab Grill","","50% OFF up to 100","","Street Food, North Indian, South Indian, Fast Food, Biryani, Desserts, Beverages","₹300 for one","","Follows all Max Safety measures to ensure your food is safe","","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","","","","","","https://www.zomato.com/mumbai/tazza-mahim/order","https://www.zomato.com/mumbai/hanglas-1-khar/order","https://www.zomato.com/mumbai/street-foods-by-punjab-grill-hill-road-bandra-west/order","4.0",""
"star-fill","star-fill","","50% OFF up to 100","Opens at 12noon","star-fill","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","","","Chinese, North Indian, Mughlai, Seafood","","₹300 for one","","Follows all Max Safety measures to ensure your food is safe","","","","","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","50% OFF up to 100","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","Opens at 5pm","","Desserts, Beverages","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","₹300 for one","","Sheetal Restaurant","4.1","The Pancake Story","4.1","","","Papa Pancho Da Dhaba","","50% OFF up to 100","Opens at 12noon","North Indian","₹300 for one","","3450+ orders placed from here recently","","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","3450+ orders placed from here recently","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/sheetal-restaurant-khar/order","https://www.zomato.com/mumbai/the-pancake-story-reclamation-bandra-west/order","https://www.zomato.com/mumbai/papa-pancho-da-dhaba-pali-hill-bandra-west/order","4.1","Pro extra 25% OFF"
"star-fill","star-fill","","50% OFF up to 100","Opens at 12noon","star-fill","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","Asian, Sushi, Japanese, Chinese, Thai, Momos, Beverages","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","₹300 for one","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","3875+ orders placed from here recently","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","3875+ orders placed from here recently","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","50% OFF up to 100","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","Currently not accepting orders","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","Bubble Tea, Beverages, Desserts","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","₹300 for one","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","The Fatty Bao","3.7","Dr. Bubbles Chai Specialist","3.8","Restaurant partner follows WHO protocol","200+ orders placed from here recently","Chawlas²","","50% OFF up to 100","Opens in 9 minutes","North Indian, Biryani, Chinese, Mughlai, Rolls, Sichuan","₹300 for one","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","1050+ orders placed from here recently","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","1050+ orders placed from here recently","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/the-fatty-bao-linking-road-bandra-west/order","https://www.zomato.com/mumbai/dr-bubbles-chai-specialist-carter-road-bandra-west/order","https://www.zomato.com/mumbai/chawlas-chembur/order","4.1",""
"star-fill","star-fill","","50% OFF up to 100","Opens at 12noon","star-fill","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","Chinese, Seafood, Asian, Sichuan, Beverages, Desserts","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","₹300 for one","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","700+ orders placed from here recently","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","700+ orders placed from here recently","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","50% OFF up to 100","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","Opens at 1pm","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","Beverages, Ice Cream, Fast Food, Pizza, Burger, Pasta","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","₹300 for one","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","Facing East","3.7","Think Juice","4.0","Restaurant partner follows WHO protocol","300+ orders placed from here recently","Fat Monk Chinese","","50% OFF up to 100","Opens at 12noon","Chinese, Sushi, Japanese, Asian, Thai, Sichuan","₹300 for one","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","2425+ orders placed from here recently","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","","","","","","https://www.zomato.com/mumbai/facing-east-hill-road-bandra-west/order","https://www.zomato.com/mumbai/think-juice-matunga-west/order","https://www.zomato.com/mumbai/fat-monk-chinese-linking-road-bandra-west/order","3.7","Pro extra 10% OFF"
"star-fill","star-fill","","50% OFF up to 100","Opens in 9 minutes","star-fill","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","Fast Food, Chinese, North Indian, Biryani, Mughlai, Sichuan","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","₹300 for one","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","450+ orders placed from here recently","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","450+ orders placed from here recently","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","50% OFF up to 100","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","Bakery, Desserts","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","₹300 for one","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","Aashirwad Food Corner","4.0","LSD - Love Sugar & Dough","4.2","Restaurant partner follows WHO protocol","275+ orders placed from here recently","The Waffle Co.","","50% OFF up to 100","Opens at 12:30pm","Desserts, Ice Cream, Beverages, Waffle","₹200 for one","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","550+ orders placed from here recently","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","","","","","","https://www.zomato.com/mumbai/aashirwad-food-corner-hill-road-bandra-west/order","https://www.zomato.com/mumbai/lsd-love-sugar-dough-khar/order","https://www.zomato.com/mumbai/the-waffle-co-carter-road-bandra-west/order","3.9",""
"star-fill","star-fill","","50% OFF up to 100","36 min","star-fill","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","","Chinese, Asian, Thai, Sichuan, Seafood, Desserts","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","₹200 for one","","2025+ orders placed from here recently","","Restaurant partner follows WHO protocol","","2025+ orders placed from here recently","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","50% OFF up to 100","","","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","Waffle, Desserts, Shake, Beverages, Tea","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","₹200 for one","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","China Gate","4.0","Coffee By Di Bella","4.1","","","The Serial Griller","","50% OFF up to 100","Opens at 12noon","Burger, Fast Food, American, Beverages","₹200 for one","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","1325+ orders placed from here recently","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","1325+ orders placed from here recently","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/china-gate-1-linking-road-bandra-west/order","https://www.zomato.com/mumbai/coffee-by-di-bella-mahim/order","https://www.zomato.com/mumbai/the-serial-griller-khar/order","4.0",""
"star-fill","star-fill","","50% OFF up to 100","Opens at 12noon","star-fill","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","Pizza, Burger, Italian, Fast Food, Chinese, Salad, Sichuan","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","₹200 for one","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","725+ orders placed from here recently","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","725+ orders placed from here recently","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","50% OFF up to 100","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","Chinese, Sichuan","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","₹200 for one","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","Mama Mia!","3.9","Paul Chinese","4.3","Follows all Max Safety measures to ensure your food is safe","1775+ orders placed from here recently","Royal China","","50% OFF up to 100","Opens in 9 minutes","Chinese, Asian, Cantonese, Seafood, Desserts","₹200 for one","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","1975+ orders placed from here recently","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","1975+ orders placed from here recently","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/mama-mia-1-hill-road-bandra-west/order","https://www.zomato.com/mumbai/paul-chinese-mahim/order","https://www.zomato.com/mumbai/royal-china-hill-road-bandra-west/order","4.0",""
"star-fill","star-fill","","50% OFF up to 100","Opens at 6pm","star-fill","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","North Indian, Biryani, Chinese, Asian, Kebab, Italian, Sichuan","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","₹200 for one","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","525+ orders placed from here recently","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","525+ orders placed from here recently","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","50% OFF up to 100","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","Opens at 12noon","","North Indian, Mughlai, Maharashtrian, Chinese, Thai, Desserts, Sichuan","","₹200 for one","","The Bar Stock Exchange","3.7","Jhakas Family Restaurant","4.0","","","Nara","","50% OFF up to 100","Opens at 12noon","Thai, Seafood, Asian, Bar Food","₹200 for one","","875+ orders placed from here recently","","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","875+ orders placed from here recently","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/hill-road-bandra-west-restaurants","https://www.zomato.com/mumbai/the-bar-stock-exchange-linking-road-bandra-west/order","https://www.zomato.com/mumbai/jhakas-family-restaurant-1-sion/order","https://www.zomato.com/mumbai/nara-bandra-kurla-complex/order","4.2","Pro extra 20% OFF"
